dbpedia-entity|colbert-small+judge_expr|quantile|judge|0.6195
dbpedia-entity|colbert-small+judge_expr|quantile|judge_expr|0.6199
dbpedia-entity|colbert-small+judge_expr|quantile|rankgpt|0.5025
dbpedia-entity|colbert-small+judge_expr|quantile|setmaxheaptopk|0.4941
dbpedia-entity|colbert-small+judge_expr|rank|judge|0.4925
dbpedia-entity|colbert-small+judge_expr|rank|judge_expr|0.5602
dbpedia-entity|colbert-small+judge_expr|rank|rankgpt|0.3828
dbpedia-entity|colbert-small+judge_expr|rank|setmaxheaptopk|0.3911
dbpedia-entity|colbert-small+judge_expr|thresholding|judge|0.6166
dbpedia-entity|colbert-small+judge_expr|thresholding|judge_expr|0.6056
dbpedia-entity|colbert-small+judge_expr|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+judge_expr|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+point|direct|judge|0.4951
dbpedia-entity|colbert-small+point|direct|judge_expr|0.4477
dbpedia-entity|colbert-small+point|direct|rankgpt|0.4074
dbpedia-entity|colbert-small+point|direct|setmaxheaptopk|0.4076
dbpedia-entity|colbert-small+point|largest_gap|judge|0.4532
dbpedia-entity|colbert-small+point|largest_gap|judge_expr|0.4766
dbpedia-entity|colbert-small+point|largest_gap|rankgpt|0.4074
dbpedia-entity|colbert-small+point|largest_gap|setmaxheaptopk|0.4076
dbpedia-entity|colbert-small+point|optimal_global|judge|0.4219
dbpedia-entity|colbert-small+point|optimal_global|judge_expr|0.4471
dbpedia-entity|colbert-small+point|optimal_global|rankgpt|0.3838
dbpedia-entity|colbert-small+point|optimal_global|setmaxheaptopk|0.4063
dbpedia-entity|colbert-small+point|optimal_per_topic|judge|0.4472
dbpedia-entity|colbert-small+point|optimal_per_topic|judge_expr|0.4297
dbpedia-entity|colbert-small+point|optimal_per_topic|rankgpt|0.4433
dbpedia-entity|colbert-small+point|optimal_per_topic|setmaxheaptopk|0.4455
dbpedia-entity|colbert-small+point|quantile|judge|0.5312
dbpedia-entity|colbert-small+point|quantile|judge_expr|0.462
dbpedia-entity|colbert-small+point|quantile|rankgpt|0.4564
dbpedia-entity|colbert-small+point|quantile|setmaxheaptopk|0.441
dbpedia-entity|colbert-small+point|rank|judge|0.3467
dbpedia-entity|colbert-small+point|rank|judge_expr|0.3326
dbpedia-entity|colbert-small+point|rank|rankgpt|0.3285
dbpedia-entity|colbert-small+point|rank|setmaxheaptopk|0.3375
dbpedia-entity|colbert-small+point|thresholding|judge|0.4335
dbpedia-entity|colbert-small+point|thresholding|judge_expr|0.4142
dbpedia-entity|colbert-small+point|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+point|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+rankfirst|direct|judge|0.6211
dbpedia-entity|colbert-small+rankfirst|direct|judge_expr|0.5394
dbpedia-entity|colbert-small+rankfirst|direct|rankgpt|0.6699
dbpedia-entity|colbert-small+rankfirst|direct|setmaxheaptopk|0.6527
dbpedia-entity|colbert-small+rankfirst|largest_gap|judge|0.5636
dbpedia-entity|colbert-small+rankfirst|largest_gap|judge_expr|0.5786
dbpedia-entity|colbert-small+rankfirst|largest_gap|rankgpt|0.6699
dbpedia-entity|colbert-small+rankfirst|largest_gap|setmaxheaptopk|0.6527
dbpedia-entity|colbert-small+rankfirst|optimal_global|judge|0.513
dbpedia-entity|colbert-small+rankfirst|optimal_global|judge_expr|0.533
dbpedia-entity|colbert-small+rankfirst|optimal_global|rankgpt|0.6137
dbpedia-entity|colbert-small+rankfirst|optimal_global|setmaxheaptopk|0.6112
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|judge|0.5724
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|judge_expr|0.5742
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|rankgpt|0.6356
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|setmaxheaptopk|0.6323
dbpedia-entity|colbert-small+rankfirst|quantile|judge|0.6989
dbpedia-entity|colbert-small+rankfirst|quantile|judge_expr|0.6115
dbpedia-entity|colbert-small+rankfirst|quantile|rankgpt|0.6558
dbpedia-entity|colbert-small+rankfirst|quantile|setmaxheaptopk|0.6024
dbpedia-entity|colbert-small+rankfirst|rank|judge|0.4798
dbpedia-entity|colbert-small+rankfirst|rank|judge_expr|0.433
dbpedia-entity|colbert-small+rankfirst|rank|rankgpt|0.4912
dbpedia-entity|colbert-small+rankfirst|rank|setmaxheaptopk|0.4777
dbpedia-entity|colbert-small+rankfirst|thresholding|judge|0.5253
dbpedia-entity|colbert-small+rankfirst|thresholding|judge_expr|0.5031
dbpedia-entity|colbert-small+rankfirst|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+rankfirst|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+rankgpt|direct|judge|0.582
dbpedia-entity|colbert-small+rankgpt|direct|judge_expr|0.5213
dbpedia-entity|colbert-small+rankgpt|direct|rankgpt|0.6633
dbpedia-entity|colbert-small+rankgpt|direct|setmaxheaptopk|0.6338
dbpedia-entity|colbert-small+rankgpt|largest_gap|judge|0.5423
dbpedia-entity|colbert-small+rankgpt|largest_gap|judge_expr|0.5569
dbpedia-entity|colbert-small+rankgpt|largest_gap|rankgpt|0.6633
dbpedia-entity|colbert-small+rankgpt|largest_gap|setmaxheaptopk|0.6338
dbpedia-entity|colbert-small+rankgpt|optimal_global|judge|0.5009
dbpedia-entity|colbert-small+rankgpt|optimal_global|judge_expr|0.5145
dbpedia-entity|colbert-small+rankgpt|optimal_global|rankgpt|0.5988
dbpedia-entity|colbert-small+rankgpt|optimal_global|setmaxheaptopk|0.5823
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|judge|0.5361
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|judge_expr|0.539
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|rankgpt|0.6172
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|setmaxheaptopk|0.5845
dbpedia-entity|colbert-small+rankgpt|quantile|judge|0.6375
dbpedia-entity|colbert-small+rankgpt|quantile|judge_expr|0.5623
dbpedia-entity|colbert-small+rankgpt|quantile|rankgpt|0.5989
dbpedia-entity|colbert-small+rankgpt|quantile|setmaxheaptopk|0.5458
dbpedia-entity|colbert-small+rankgpt|rank|judge|0.4337
dbpedia-entity|colbert-small+rankgpt|rank|judge_expr|0.4038
dbpedia-entity|colbert-small+rankgpt|rank|rankgpt|0.4783
dbpedia-entity|colbert-small+rankgpt|rank|setmaxheaptopk|0.4354
dbpedia-entity|colbert-small+rankgpt|thresholding|judge|0.5099
dbpedia-entity|colbert-small+rankgpt|thresholding|judge_expr|0.4914
dbpedia-entity|colbert-small+rankgpt|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+rankgpt|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+rankzephyr|direct|judge|0.5927
dbpedia-entity|colbert-small+rankzephyr|direct|judge_expr|0.5208
dbpedia-entity|colbert-small+rankzephyr|direct|rankgpt|0.6509
dbpedia-entity|colbert-small+rankzephyr|direct|setmaxheaptopk|0.625
dbpedia-entity|colbert-small+rankzephyr|largest_gap|judge|0.5441
dbpedia-entity|colbert-small+rankzephyr|largest_gap|judge_expr|0.5634
dbpedia-entity|colbert-small+rankzephyr|largest_gap|rankgpt|0.6509
dbpedia-entity|colbert-small+rankzephyr|largest_gap|setmaxheaptopk|0.625
dbpedia-entity|colbert-small+rankzephyr|optimal_global|judge|0.5013
dbpedia-entity|colbert-small+rankzephyr|optimal_global|judge_expr|0.5187
dbpedia-entity|colbert-small+rankzephyr|optimal_global|rankgpt|0.5798
